Pattern_1 Pattern_5
AC073569.3 0.000749274448025972 0.000293000135570765
SYNRG 0.263423174619675 0.167479962110519
HIPK2 0.0963707491755486 0.0743161886930466
HIST1H3B 0.000407988409278914 0.000257803680142388
KAT2B 0.203186213970184 0.174308240413666
TRIM21 0.200469300150871 0.173778414726257
KLF11 0.165321066975594 0.128092691302299
FGF10 0.000705365848261863 0.000394510454498231
CCNL1 0.517359256744385 0.447482198476791
SORCS1 0.000375304400222376 0.000188153309863992
TMEM269 0.000367940927390009 0.000154785986524075
FZD7 0.112542048096657 0.184043869376183
PGAP2 0.0798579528927803 0.390406727790833
TEX12 0.00040443247416988 0.000331538321916014
AL139351.1 0.000298752391245216 0.000176002373336814
AC007406.5 0.0378924757242203 0.0297766402363777
ARL9 0.000775909516960382 0.00232312642037868
IL4R 0.465215146541595 0.207852944731712
THAP6 0.0604606792330742 0.154136389493942
AC108449.2 0.000326368754031137 0.000164429438882507
AP000851.2 0.00174965860787779 0.000350482470821589
IVL 0.000662199163343757 0.000194660417037085
HSPBP1 0.282533556222916 0.753763854503632
ATP2B1-AS1 0.048178743571043 0.0135196195915341
AC005224.2 0.000768684141803533 0.000270186050329357
GNLY 0.302974253892899 0.00474692229181528
ZNF260 0.0826576575636864 0.154035910964012
GPSM3 0.747514069080353 0.00403182255104184
AL136419.3 0.00728947436437011 0.000176370260305703
TTLL4 0.104017220437527 0.0863725394010544
PODXL 0.341457843780518 0.190571933984756
EFCAB6 0.000334265903802589 0.000259697029832751
AC015936.1 0.000345967797329649 0.000184251781320199
CPT1A 0.168066471815109 0.13541916012764
AC011603.3 0.000355242285877466 0.000170632192748599
ATG10 0.0595894642174244 0.0940200164914131
VPS37C 0.0905830264091492 0.504239439964294
POLR3F 0.0435354746878147 0.178778424859047
ZNF506 0.177354067564011 0.0158420000225306
AC021087.4 0.000345429521985352 0.000167084421264008
AC007250.1 0.000349077919963747 0.000219561115955003
AC008267.5 0.0143060339614749 0.0865106359124184
SYN2 0.00130029523279518 0.000177905545569956
MTOR 0.156886950135231 0.267606616020203
TPSB2 0.542403399944305 0.145186305046082
FP565260.1 0.0698606297373772 0.203126326203346
AC020637.1 0.000373985181795433 0.000708412087988108
KIF5C 0.0140701802447438 0.0675574541091919
ADAM18 0.000319652783218771 0.000179581984411925
RCC1L 0.168939456343651 0.364295363426208
AC023095.1 0.000358650402631611 0.000162573123816401
LRRC20 0.0558129884302616 0.214938551187515
YKT6 0.324137508869171 0.717514455318451
ZNF570 0.0506675541400909 0.0476549230515957
APEH 0.307537585496902 0.580174148082733
SF3B1 0.767444431781769 0.655084490776062
LINC01143 0.000406286912038922 0.000184800403076224
AL391834.2 0.00562152778729796 0.0333030857145786
AC011405.1 0.000341646082233638 0.000167330174008384
AC109460.1 0.000269707787083462 0.0153696499764919
SLC1A5 0.238780677318573 1.2291853427887
PPM1N 0.028285525739193 0.00553590431809425
SCN4A 0.000775430060457438 0.000210780664929189
AC006372.2 0.00032587832538411 0.00016749557107687
IGKV4-1 0.00201607565395534 0.000324785680277273
PIFO 0.0156916510313749 0.0201954953372478
AL450344.3 0.00040862918831408 0.000171623512869701
CISD2 0.282158643007278 0.502014696598053
ARL6 0.0122756715863943 0.0674166604876518
SDF4 0.764230787754059 0.80560976266861
SLC36A4 0.0667278319597244 0.00636520516127348
LBX2-AS1 0.0336849056184292 0.0700580403208733
NRARP 0.139436900615692 0.420600861310959
RPL17 3.9780969619751 5.54485321044922
NBDY 0.28191289305687 0.640039145946503
AC010319.4 0.000339015648933128 0.000207352612051181
ENTPD6 0.256441593170166 0.967408537864685
TRGV9 0.00041315975249745 0.00017467922589276
AL592494.1 0.000442540098447353 0.000172471234691329
SOAT2 0.000529093493241817 0.00120532093569636
CYP2W1 0.000328860623994842 0.00022792789968662
KCNV1 0.000636802695225924 0.000153881483129226
ELAVL3 0.000319275713991374 0.000201704096980393
AP000812.1 0.000699610274750739 0.000188771082321182
TMEM62 0.113809451460838 0.29464116692543
EBNA1BP2 0.149035662412643 0.689586043357849
AC020978.2 0.000326662207953632 0.000167043908732012
SLC50A1 0.19510942697525 0.929643929004669
LINC01016 0.000765028817113489 0.000220288377022371
CU633906.5 0.000697779934853315 0.000848905357997864
TMEM120A 0.319352686405182 0.288135766983032
AC013460.1 0.000396167190046981 0.000167004778631963
EDRF1 0.117819592356682 0.159001022577286
DTX2 0.349861264228821 0.250989019870758
AC008752.2 0.000309436290990561 0.00016599077207502
AC130352.1 0.000519825087394565 0.00105912785511464
AC092755.2 0.000294550351100042 0.000199955495190807
ZNF154 0.0362087190151215 0.000207211109227501
AC005498.2 0.00125898781698197 0.000183885233127512
NUDT3 0.228828921914101 0.29724395275116
ADAMTS9-AS1 0.00032723878393881 0.000169911625562236
ZMYND8 0.0900206714868546 0.419937133789062
IAH1 0.274204462766647 0.306616127490997
OCEL1 0.21821965277195 0.476823329925537
PDCD2 0.282383948564529 0.625067472457886
LINC00486 0.000427145336288959 0.000237669766647741
HMMR 0.0030429745092988 0.28179606795311
UBQLN1 0.279398858547211 0.711710453033447
SPATA20 0.129161939024925 0.536770343780518
GJB5 0.0112668639048934 0.159595236182213
TMEM63C 0.00352077977731824 0.15469990670681
LINC01170 0.00124529737513512 0.000184108692337759
DUSP18 0.0149552123621106 0.000652073067612946
PTGDR2 0.000340816797688603 0.000157876202138141
GUCY1A1 0.180453151464462 0.000579786137677729
AC005180.2 0.000308654649415985 0.000165538323926739
GABARAPL1 0.233269721269608 0.133808135986328
KLHL36 0.222210139036179 0.367790222167969
FAM184A 0.00532951485365629 0.0110944388434291
ZNF865 0.0898458138108253 0.119772009551525
AL672310.1 0.00056286616018042 0.00026223249733448
MYO3B 0.000700133154168725 0.000178200352820568
AL356776.2 0.000809564837254584 0.000206503245863132
C1orf116 0.0260459203273058 0.190236777067184
BFSP2 0.015211122110486 0
MRVI1-AS1 0.000935264921281487 0.000207259276066907
AC011346.1 0.00105717731639743 0.000352389935869724
SLC49A3 0.193058773875237 0.429257810115814
TMED3 0.411398231983185 0.797419846057892
PRR29 0.00235453923232853 0.0101538235321641
C10orf67 0.000400333112338558 0.000165852266945876
HAPLN2 0.000944724481087178 0.000258806889178231
OAZ3 0.055214561522007 0.158122360706329
AC005253.2 0.000393054913729429 0.000177556765265763
MAFF 0.124631769955158 0.276952743530273
TMEM156 0.0794380009174347 0.000103211219538935
IL21-AS1 0.000452988169854507 0.000172565094544552
MARK2 0.199631720781326 0.292093396186829
NELFB 0.461594492197037 0.786842346191406
VSTM2A-OT1 0.000612850475590676 0.0642432346940041
ZNF225 0.0102320229634643 0.0352511033415794
SLC22A1 0.000860944215673953 0.00023510234314017
AC013472.2 0.000349613255821168 0.000180036702658981
NR2E3 0.000605711538810283 0.000367431726772338
AL445423.1 0.000460469163954258 0.000399821437895298
DSG2 0.0369582138955593 0.898684084415436
LTN1 0.0451006069779396 0.196639806032181
AC135782.3 0.000359904632205144 0.000194551656022668
CHMP1A 0.549457788467407 0.961601495742798
HDGFL2 0.237474426627159 0.495904892683029
AC010547.1 0.000472895539132878 0.000373482907889411
CKS2 0.117235094308853 1.31459701061249
BLVRB 0.878321349620819 2.16252684593201
KLHL23 0.000383287289878353 0.0182369649410248
SNX13 0.170036032795906 0.293537437915802
AC097358.2 0.00155445956625044 0.00260323542170227
PPP2R2B 0.011875961907208 0.000264563568634912
KCNMB3 0.0334982648491859 0.0378810614347458
CHD9 0.205992579460144 0.13123781979084
AC022098.3 0.000622702471446246 0.000779495749156922
WDR88 0.000519491033628583 0.000267906929366291
AC110809.1 0.000302552594803274 0.000162279218784533
ECRG4 0.0435793027281761 0.000204636235139333
AC007292.2 0.000845631642732769 0.000699407130014151
CARHSP1 0.437606394290924 1.13136458396912
HAGHL 0.183647692203522 0.683297872543335
KLK13 0.000301111140288413 0.000134679270558991
ARL6IP1 0.329906493425369 1.30807840824127
ATG5 0.167550936341286 0.353702396154404
AC099521.1 0.000312681135255843 0.000168256301549263
HOOK1 0.000932854774873704 0.249431818723679
RPL13A 4.43968391418457 4.58171415328979
AL139243.1 0.00127153703942895 0.000442462303908542
ACR 0.000577420752961189 0.000180150571395643
ZNF879 0.000612264964729548 0.084729440510273
THAP12 0.253877878189087 0.192262649536133
PRG4 0.0373050011694431 0.000155455185449682
DYNLT1 0.580935060977936 1.05622673034668
SDCBP2-AS1 0.00517629878595471 0.000400536198867485
KIRREL1 0.19535981118679 0.0364292114973068
AC234917.1 0.00032518818625249 0.000203766772756353
PABPN1 0.392479687929153 0.633959233760834
TCEAL3 0.0274090599268675 2.84350371360779
ZFR2 0.000335573946358636 0.000166954225278459
SCRG1 0.000403508369345218 0.000181290204636753
GPR37L1 0.0095212310552597 0.000198529756744392
ABCC6 0.000447577011073008 0
MAP3K1 0.324406653642654 0.232081428170204
FREM2 0.000604656408540905 0.0264457613229752
FP671120.6 0.000384113693144172 0.00016419704479631
PPP1R37 0.129655539989471 0.425781339406967
AC007728.3 0.000361669604899362 0.000192899882677011
EFCAB10 0.000330856710206717 0.000172705185832456
TIFAB 0.117154270410538 0
PCDHB16 0.0284430589526892 0.0121384812518954
AL353768.2 0.000339657795848325 0.000161037838552147
AC067930.8 0.000989842461422086 0.00220401375554502
ZNF20 0.0113251842558384 0.030823914334178
KBTBD11-OT1 0.000822765112388879 0.000295615085633472
NOP2 0.190693899989128 0.279917478561401
AL513327.2 0.000382445723516867 0.000194081439985894
RSPO3 0.0450932160019875 0.000292682758299634
AK7 0.00102724856697023 0.00036119410651736
SERPINB1 0.431529462337494 0.727464079856873
CFAP61 0.000360242906026542 0.000222402421059087
AC006230.1 0.0171844735741615 0.00134072115179151
EDEM2 0.272344619035721 0.441500812768936
AC025175.2 0.000443204218754545 0.000211759470403194
ALDH1A1 0.422842592000961 0.00187791336793453
TMEM252-DT 0.000341742910677567 0.000269203708739951
TRIM74 0.000486733973957598 0.000168228390975855
RNF149 0.317420303821564 0.322747856378555
KLRF1 0.0147012351080775 0.000158359063789248
RHBDL2 0.00515021197497845 0.0214828532189131
ETHE1 0.471122354269028 0.681936621665955
KLK7 0.0206113941967487 0.000254667858825997
NFIA-AS2 0.00503155682235956 0.000214479354326613
CCDC97 0.202171057462692 0.364176750183105
CBLN1 0.00366280693560839 0.0309539437294006
RAB11FIP5 0.0776986330747604 0.193916022777557
AL603839.3 0.00173911335878074 0.00104239908978343
CAMK1D 0.212391540408134 0.190399467945099
DCXR 0.328125089406967 2.7726137638092
USP46-AS1 0.00377863133326173 0.160190686583519
ADAM11 0.00301535404287279 0.0259199924767017
DGUOK 0.283989131450653 0.406111687421799
AL032819.1 0.000481900584418327 0.000156025489559397
BACH1 0.228366032242775 0.192143648862839
NARS2 0.107457235455513 0.0955945327877998
AIRE 0.000380027951905504 0.000173460444784723
AC015712.2 0.0347004234790802 0.00947469566017389
MYOSLID 0.000746833626180887 0.000403522455599159
TLNRD1 0.246469005942345 0.480448663234711
CHMP2B 0.159293845295906 0.404428154230118
PARP10 0.670962810516357 1.45111691951752
PRDM12 0.000504499825183302 0.00223395857028663
CAMP 0.00628616893664002 0.0151048889383674
CEP170B 0.0317022018134594 0.476684838533401
CU633967.1 0.000401472963858396 0.000182764124474488
CTSD 3.36419057846069 4.43932628631592
UBALD1 0.224102944135666 0.372826784849167
GALNT7 0.0659011006355286 0.298693954944611
GIGYF1 0.270514488220215 0.31513512134552
SGIP1 0.0684135630726814 0.0419184230268002
PATZ1 0.108518972992897 0.541781306266785
AC104109.2 0.000934020441491157 0.00576726673170924
ARID1B 0.206104606389999 0.353149563074112
ALG14 0.0453818552196026 0.0971878841519356
FDXR 0.128264963626862 0.338953346014023
AC012065.4 0.000840986729599535 0.000193151994608343
ARL5A 0.370770692825317 0.143553853034973
NAALADL1 0.113581202924252 0.00877116806805134
MIA2 0.130127131938934 0.313216596841812
EHD2 0.548005104064941 0.15016296505928
HDC 0.0220813248306513 0
AC007279.2 0.000572024611756206 0.00049073132686317
ATOX1 1.19810926914215 2.99062347412109
NAP1L4 0.5631183385849 1.0203161239624
IGLC2 5.52033376693726 0.150786206126213
ZFYVE28 0.111807256937027 0.0571685582399368
CXorf56 0.0595513805747032 0.210062816739082
TBX19 0.0288538970053196 0.023739043623209
CLEC2D 0.531932532787323 0.0357356257736683
ARID2 0.0562920346856117 0.322492510080338
UBE2G1 0.186876550316811 0.216149166226387
PAGE2B 0.000308808492263779 0.000201431175810285
LAMTOR2 0.488586068153381 1.19553363323212
FANCG 0.094424843788147 0.209292873740196
CPNE6 0.000364087405614555 0.000161132018547505
ABCB9 0.00617794319987297 0.175107300281525
AC024575.1 0.00105735438410193 0.00250316574238241
LRRC47 0.265035271644592 0.394355863332748
ACKR4 0.0160146541893482 0.0136650465428829
DDT 0.599491000175476 1.88505697250366
PMS1 0.0893815159797668 0.0394773185253143
TNK2-AS1 0.00058202538639307 0.000281457148957998
CD226 0.119904182851315 0.000851144490297884
MRPL22 0.186968967318535 1.12519299983978
SMAD9-IT1 0.000583028246182948 0.000168603190104477
GABARAP 1.83448970317841 1.77034628391266
AP003469.3 0.000323266867781058 0.000164132798090577
CR1L 0.00211220653727651 0.00017175504763145
SPATA1 0.00793149694800377 0.209939613938332
PGC 0.000125090635265224 0
TMEM53 0.093174435198307 0.12071305513382
ACER1 0.000391298410249874 0.000185835262527689
FGFRL1 0.0311253499239683 0.196631595492363
HNRNPD 0.70481139421463 0.938899636268616
AP005233.2 0.000353130366420373 0.0218557808548212
BEST1 0.0655244886875153 0.0861387774348259
SREK1IP1 0.259763300418854 0.271811813116074
AC005034.3 0.000720851006917655 0.000253406615229324
AL589765.6 0.000900593702681363 0.00584249617531896
AC007952.4 0.00204675714485347 0.01236273907125
FAM229A 0.0541437119245529 0.0419663675129414
TRANK1 0.217944219708443 0.104646950960159
ZCWPW1 0.0337149724364281 0.0346749499440193
SUPT4H1 0.334816873073578 1.09335327148438
UBIAD1 0.147592678666115 0.164458885788918
AC090398.2 0.000498804496601224 0.000234279665164649
RPL27A 3.3765013217926 2.60966491699219
CLUAP1 0.0505672991275787 0.149557858705521
ETV4 0.0238307006657124 0.000161011776071973
INPP5D 0.610391855239868 0.0537919327616692
DCDC2B 0.000342142535373569 0.00017511603073217
HIST1H3I 0.000372958631487563 0.000228900797083043
TCF4 0.741742789745331 0.132319211959839
SMIM22 0.0945219919085503 4.30710887908936
ZEB2-AS1 0.00105697964318097 0.000251795223448426
MYL2 0.000334722659317777 0.000171972453244962
MAFB 0.826831102371216 0.386726409196854
APLNR 0.32952481508255 0.0501394346356392
GTF3C2 0.240869104862213 0.236760944128036
AC016394.2 0.00130803498905152 0.0405905246734619
GRK3 0.257585048675537 0.0154863782227039
ZNF546 0.0124063631519675 0.0380345247685909
CD177 0.00882852450013161 0.00219829799607396
HOXA11-AS 0.000853647070471197 0.00123368506319821
RSPRY1 0.160932779312134 0.186827749013901
OTULINL 0.255386769771576 0.211099475622177
INPP5B 0.112399727106094 0.108236581087112
AL162274.2 0.018179701641202 0.0120451850816607
MYCNUT 0.000380872428650036 0.000175361201399937
AP002754.1 0.000360314908903092 0.000173440188518725
ZC3H11A 0.000440188829088584 0.000180639268364757
GGACT 0.0433840975165367 0.104608409106731
DCDC2 0.000258778280112892 0
ZC3H12C 0.0587415732443333 0.00836179777979851
C1S 1.60009014606476 0.493496626615524
TBC1D12 0.137944370508194 0.164850637316704
ZNF596 0.00385708687826991 0.00787381082773209
HCLS1 1.06933295726776 0.0601656623184681
AC004817.5 0.000407530256779864 0.000162965137860738
GSG1 0.000582611130084842 0.000434444227721542
Z99716.2 0.00106320821214467 0.000216334330616519
AC092115.2 0.0006984684150666 0.000419002812122926
GRK5 0.162589654326439 0.0347004793584347
CYP26C1 0.000744435645174235 0.000167767488164827
YPEL3 0.743601083755493 2.65038967132568
DCLRE1A 0.00371863809414208 0.124531902372837
LRRC71 0.000974119175225496 0.00045496565871872
C17orf64 0.000311855401378125 0.000187475903658196
CIC 0.38115593791008 0.543692290782928
ACOT4 0.0402763225138187 0.107694059610367
AC108457.1 0.000526879506651312 0.000166554396855645
LINC02701 0.000679190212395042 0.000991796492598951
AL121956.6 0.000314156553940848 0.000167687830980867
MPND 0.248957231640816 0.183545053005219
PLAAT5 0.000949439709074795 0.000181814000825398
KCNN4 0.310034811496735 0.122093126177788
HMCN2 0.0171104650944471 0.000296254933346063
AP005530.1 0.000794822233729064 0.000226282485527918
BSPRY 0.0384679697453976 0.558727383613586
CD300LB 0.0361320152878761 0.000478779897093773
INE2 0.000491539598442614 0.000217202716157772
PEX7 0.0070676738396287 0.174528002738953
CNR2 0.0376772508025169 0.000109401014924515
ARPP19 0.262924700975418 0.799000442028046
HOXD3 0.0271969828754663 0.00359857478179038
AC013553.3 0.000374477618606761 0.000205754025955684
GPR3 0.000542301568202674 0.000221015012357384
PROX1 0.0110497446730733 0.000190298102097586
KLRC4 0.000768256839364767 0.000187651632586494
MACO1 0.077999509871006 0.276007294654846
MPPED1 0.000359738041879609 0.000172436339198612
MTHFD2 0.297268629074097 0.510664045810699
ITPR3 0.221455842256546 0.628113627433777
ZNF804A 0.00247451313771307 0.000457210349850357
AL353704.1 0.000411718705436215 0.000174489556229673
LPP-AS2 0.00352550810202956 0.00325074675492942
AC023590.1 0.00307168485596776 0.000832040037494153
CD99L2 0.194625198841095 0.372962653636932
AC091729.3 0.00181446538772434 0.0448055826127529
RPS4X 4.03878545761108 4.24249076843262
ZNF107 0.075550265610218 0.121327891945839
SLC35F6 0.282334357500076 0.305741906166077
AL050402.1 0.000322349922498688 0.00045708820107393
MDN1 0.147280365228653 0.0755219832062721
CAPN12 0.0464215241372585 0.0208425335586071
NEIL2 0.0640173703432083 0.209447205066681
SERTAD4-AS1 0.0706832483410835 0.0319082587957382
RGMA 0.0704309195280075 0.00135892303660512
KIN 0.0951601639389992 0.236683711409569
AP001363.2 0.000400496472138911 0.000331155519234017
AC099568.1 0.000774438085500151 0.000163396718562581
NFIC 0.386765033006668 0.445021212100983
